product_name,product_type,rating,title,review_text
Kashmiri Saffron Leaves,whole spices,5.0,Aromatic and flavorful,Extremely aromatic and feels pure. Taste is amazing. You could just keep smelling the box for long and it is of good quality. Best part is it does not come in a plastic container which I really loved. Excellent packaging! Must buy.
Kerala Nutmeg Powder,ground spices,5.0,Nice,Very nice and authentic product. Natural aroma and freshness in the product
Tangy Peri-Peri Spice Mix,international seasoning,5.0,Fabulous punch of tanginess.,"Excellent, absolutely favorite, super fresh, tastes amazing, Perfect amount of spice with the right amount of tang to it. Bang for bucks."
Tellicherry Black Pepper Powder,ground spices,5.0,Quality,It is a very good product.
Tingly Sichuan Peppercorn Seeds,whole spices,5.0,Taste is awesome,Taste is awesome
Bombay Sandwich Masala,indian spices,5.0,Tasty spices,sandwich Masala is very useful in many ways. It does not contains any garlicandonion.It has amazing aroma of spices. I have tried first time in my kids sandwich they loved the taste of sandwich.
Mexican Taco Seasoning,international seasoning,5.0,tasty,best seasoning for every mexican food. can be use in dishes for spicy taste.
Zesty Chilli Lime Seasoning,international seasoning,5.0,⭐️⭐️⭐️⭐️⭐️,"I’ve been adding this to my breakfast, lunch, salads and tea-time snack ever since I’ve ordered it. A must buy!!"
Kerala Nutmeg Powder,ground spices,4.0,Good....,Smells good...I am using on small amounts so can't comment on taste but good
Classic Italian Seasoning,international seasoning,4.0,A satisfied customer,Review:I am trying Crista Spices for the first time. The flavour of the Italian Seasoning is really good and adds great taste to my pizza/pasta sauces which i make regularly. I love their colourful packaging and especially the square shaped bottes which fit perfectly into any shelf as opposed to usual round bottles.
Tellicherry Black Pepper Powder,ground spices,5.0,Great aroma,taste and aroma are great. aroma makes me feel that it is a freshly grounded black pepper.
Tellicherry Black Pepper Powder,ground spices,5.0,Geniune product,Aroma of pepper is strong. Natural colour and is fine in texture. Easy to use and smells fresh everytime to lift the cap of bottle.
Aromatic Tea Masala,indian spices,5.0,Amazing flavour and punch,This is a great find excellent aroma and flavour to my tea- loving it
Bombay Sandwich Masala,indian spices,3.0,Quantity too less,The size of bottle is too small. Almost matching the size of a tea cup. I expected a bigger bottle seeing the photos. Taste is good but not exceptional. It's a glass bottle which is a good thing.
Grilled Vegetable Seasoning,international seasoning,5.0,Good Buy,Guys try it. Nice taste and good product.
Hing Powder,ground spices,5.0,Best quality Hing !,"Very pure,aromatic and 1st Quality ! Would recommend it to everyone !"
Zesty Chilli Lime Seasoning,international seasoning,5.0,Delicious... with a harmonious balance of flavors !,I absolutely love this product ! The amazing flavor can enhance any dish. Blends well with veg & non-veg. Quality is great and would recommend to anyone looking for a tasty and healthy way to add flavor to their meals!!!!
Kashmiri Saffron Leaves,whole spices,4.0,Good flavour,kashmiri saffron leaves is healthier and good aroma while mixing it with milk and drink. just a pinch (2-3 leaves) is enough make a glass oh milk. It is a must try product.
Achari Gujarati Methia Sambhar Masala,indian spices,5.0,Best for that Pickle craving !,Excellent spice to make a very tasty fresh pickle in a jiffy ! Aromatic and fresh.
Umami Furikake Seasoning,international seasoning,1.0,It's better if you buy salt.,It has like zero flavour. Its only salty. Don't cheap out and buy this. Go for the more expensive one. It will be worth it.
Amchur Powder,ground spices,5.0,Great!,Amazing aroma and flavour
Toasty Za'atar Spice Mix,international seasoning,5.0,Good,Got it in shoe rack thanks to delivery boy
Zesty Chilli Lime Seasoning,international seasoning,5.0,Superb balanced taste.,"The aroma of chilli and the tasty lemon flavour adds so much taste to every dish. I tried with sweet corn, masala papad and fryums. It's a must buy and a sure shot seasoning in my kitchen now."
Hing Powder,ground spices,1.0,Very poor quality product,Poor qualityOnly a pulse powderNo traces of asafoetida
Tellicherry Black Pepper Powder,ground spices,5.0,Nice,Very nice smell and an authenic product. Great addition to my kitchen
Hing Powder,ground spices,1.0,"West of money,it is not even hing.",Hing ke naam par kewal aata he.
Bombay Sandwich Masala,indian spices,5.0,Good v good product,Bahot pasand aya product testy original
Tellicherry Black Pepper Powder,ground spices,5.0,Perfect taste,Perfect taste of Black pepper.I like it
American Barbeque Spice Rub,international seasoning,5.0,Delicious!,One word - YUM! Was a game changer for my tandoori paneer as I really can’t cook.
Classic Italian Seasoning,international seasoning,4.0,comprises some earthy flavors laced with a sweet warmth and finally some peppery heat,I like this product
Zesty Chilli Lime Seasoning,international seasoning,1.0,Flavor is zero..Just an Talc body powder!!,"Yes..Almost no taste at all..Cannot be used for Fruits or sandwiches, etc..Gives no added tingling masala and all..Just the sambar powder with little pinch of artificial lemon..NO Salt at all..Wasted all my time waiting for this..I think the price is only for their fancy glass bottle, which also does not work properly..Could have gone for BJH or BJDH fruit masala.."
Kerala Nutmeg Powder,ground spices,5.0,Excellent quality for baking!,Really happy with this quality. It's texture flavour and aroma are all really good.
Southern Cajun Seasoning,international seasoning,5.0,Modern Flavour,Made my eggs and fruit taste fantastic. Using it very often. Multi purpose - you just need to sprinkle it as per your taste preference.
American Barbeque Spice Rub,international seasoning,4.0,Loved it!,This seasoning is so good and the packaging is also very nice. It's a Flavourful blend of spices. Easy to use just mix the masala with curd & oil before marinating the vegetables. Tandoori Paneer tikka made so delicious using this masala.
Zesty Chilli Lime Seasoning,international seasoning,5.0,Unique seasoning,"Mildly spicy, with red chilli and tangy with addition of lime zest, this unique blend is a real meal-time game-changer. Available in convenient sprinkler jar, this incredible seasoning can be used over fresh fruits and vegetables, boiled corn, french fries etc."
Hing Powder,ground spices,5.0,Great Aroma and pure,Was tired of using non aromatic hing. I am glad to find good hing with strong aroma.Thanks Crista.
Tangy Peri-Peri Spice Mix,international seasoning,5.0,Tasty with. Purity,peri peri mix from crista is very good and tasty. It can be use on French fries popcorn fryums papad sandwich anything .kids just love it .The aroma of it is really good
American Barbeque Spice Rub,international seasoning,5.0,Convenient masalas,"The Crista Readymade masala mixes came in very nice, secure packaging and the cute glass bottles are very easy to use and store.The smoky tandoori masala is spicy and good for tikkas, tandoori receipesetc while the barbeque spice mix is a little sweet and can be used for continental dishes and stir fries. Both the masalas are good and flavourful and gives nice colour and taste to dishes. Overall a good option for quick recipes."
American Barbeque Spice Rub,international seasoning,5.0,Great flavour,Absolutely lip smacking.. ! Making the marinade is so easy.. you have to have this product as a staple in your house.. you can use it to make paneer sabzi or a classic paneerroll !! Super flavourful.
Hing Powder,ground spices,4.0,Value for money,"The packaging is impressive, quantity is good and it does have a strong aroma, that I could feel it as soon as I opened the packet.The product is also decently priced; one can definitely give it a try."
Hing Powder,ground spices,5.0,Quality,Good quality product.The aroma is strong which gives a good taste and smell to the dishes.Worth buying and trying!
Tingly Sichuan Peppercorn Seeds,whole spices,3.0,Gives fragrance but less taste,This is my second time purchasing the peppercorn. While this brand smells authentic the taste doesn’t not translate into the food. Something is amiss in these peppercorn. Will try again to see
Khatmeeth Gujarati Dal Masala,indian spices,5.0,So tasty!!,Made a lovely dal with this masala! Highly recommend it for a different & exciting taste!
American Barbeque Spice Rub,international seasoning,4.0,"Tasty, and spicy",It is good for someone who likes grilled/Tandoori items. easy to use .I used to search a lot for tandoori masala few years back but did not find any. many of the tandoori masala in market have course particles . but this one has fine particles which I liked
Mexican Taco Seasoning,international seasoning,4.0,Good,"It’s spicy, savoury and tasty. A typical Mexican flavour bomb and a must try if you make your own tacos and other snack dishes. The texture is also perfect not too fine or coarse."
Kashmiri Saffron Leaves,whole spices,5.0,Kashmiri Kesar,"These Kashmiri Saffron Leaves are a delightful addition to any culinary experience. The aroma that fills the air when using these saffron leaves is simply divine. The leaves packed well to ensure their freshness and vibrant flavor. The rich color they impart to dishes is captivating, and the taste is exquisite. I was pleasantly surprised by the generous quantity provided, which makes it great value for money. I used the Saffron Leaves that have elevated my mithai taste to new heights. I highly recommend these saffron leaves to all food enthusiasts seeking a premium, authentic saffron experience."
Namkeen Nuts Seasoning,international seasoning,5.0,Great Flavours and Super addition to Makhana,"It’s really flavourful - peppery, tangy, salty and mild spice. The recipe is simple and can be easily applied on peanuts, cashews or almonds but I used it on Makhana as per the recipe. Addictive! Zero preservatives."
American Barbeque Spice Rub,international seasoning,2.0,Not so great in taste when added to the recipes,The taste is not upto expectation.
Tangy Peri-Peri Spice Mix,international seasoning,4.0,Ok ig.,But nothing special other than the sourness that is added. The peri peri flavour needs to be worked on.
American Barbeque Spice Rub,international seasoning,5.0,Good quality,The seasoning is of great quality. It is very tasty and elevates the taste of anything is literally added to. The packing is great. Has options for both sprinkling and spoon.
Dried Garlic Powder,ground spices,5.0,The garlic powder aroma and flavour is good,The garlic powder aroma and flavour is good. It is perfect use for cooking.
Chowpatty Pav Bhaji Masala,indian spices,5.0,Delish!!!,"With CRISTA Pav bhaji masala the taste is always on point.Purity of the product is their USP.Taste bhi, health bhi."
Kashmiri Chilli Powder,ground spices,5.0,Very fresh and flavourful,"Noticeably better quality vs. other chilli powder options, great for cooking and seasoning various foods"
Hing Powder,ground spices,5.0,Amazing!,"Super product! Lovely packaging, amazing flavour, will always order this"
Bombay Sandwich Masala,indian spices,5.0,Liked the taste,"I tried CRISTA Bombay Sandwich Masala, and it's great for sandwiches with vegetables and cheese. There are no harmful additives, colors, or chemicals. The taste is fresh, and I really like it. My sandwiches are tasty now. Thank you for this good masala."
Southern Cajun Seasoning,international seasoning,5.0,"Delicious, fresh and full of flavour","Loved it's quality and flavor it's super tasty, BEST part about this product was that it’s pre-mixed to perfection, ready for marinating"
American Barbeque Spice Rub,international seasoning,2.0,You have to pour half bottle to get the flavour.,Taste is ok. If u put less it does not give flavour and if u put good quantity it becomes too salty. It is good for garnish only. Can't marinade with this
Tellicherry Black Pepper Powder,ground spices,5.0,Nice colour,Quality is good. Zero colour added. Worth buying
Khatmeeth Gujarati Dal Masala,indian spices,5.0,It's amazing,It's amazing Gujarati Dal Masala really nice quality 👌
Hing Powder,ground spices,4.0,Aroma,awesome Aroma.the moment I opened the package the kitchen was filled with its aroma. very strong.and lik used in food.used it in all cooking and it definitely made a difference
Zesty Chilli Lime Seasoning,international seasoning,5.0,Wonderful product great taste,Love this product and great topping for any kind of food.
Aromatic Tea Masala,indian spices,4.0,Good,Good masala for tea.
Exotic Biryani Masala Spice Mix,indian spices,5.0,Mouth Watering,I am using this spice mix in Biryani as well as vegetable cooking.This spice mix add a mouth watering flavour in recipe.
Zesty Chilli Lime Seasoning,international seasoning,5.0,Different and Unique,Product quality is top. We usually see them in all premium events and had tried their product. They have amazing set of spices and all are of very good quality. The one that I ordered is very different than usual spices.Must try product.
Classic Italian Seasoning,international seasoning,5.0,Superb Taste,As good as it can get
Aromatic Tea Masala,indian spices,4.0,Great chai masala discovery,Always enjoyed a cup of masala chai. This adds the zing to my everyday tea.Nice and spicy. Good quality ingredients and smells great ! Must try
Aromatic Tea Masala,indian spices,5.0,Just…so…refreshing!,"For a tea lover like me, just a bit of CRISTA’s chai masala in my tea makes it so much more refreshing, tasty and adds that extra bit of pep to the start of my day. Definitely recommended!"
Bombay Sandwich Masala,indian spices,5.0,Tasty,It complements other ingredients really well and blends perfectly.
Zesty Chilli Lime Seasoning,international seasoning,5.0,Chilli Lime Seasoning,A quality products with nice packing..
Smoked Paprika Powder,ground spices,1.0,No what it claims to be,While this does seem like it is fresh and good quality spice it does not seem to be smoked paprika. There is no smoky smell or taste. There is no hint of sweetness like there should be in genuine paprika. In fact it smells and tastes like kashmiri chilli. I added lots of it to a couple of dishes and all it did was add colour to the dish and a little bit of spiciness - not the smoky flavor I was hoping for. Disappointed.
Tangy Peri-Peri Spice Mix,international seasoning,1.0,Very tangy..not satisfied,We expected it to be spicy but it is really tangy...not at all happy with the product
Kerala Nutmeg Powder,ground spices,4.0,Yes,Like
Hing Powder,ground spices,5.0,Best,Very much cheaper as compared to other brands.. taste is also very good..
Kerala Nutmeg Powder,ground spices,5.0,Very nice,"Great in taste, quality and packaging. Highly recommend."
Tingly Sichuan Peppercorn Seeds,whole spices,5.0,Unique Peppercorn,Sichuan peppercorn is unique and best variant of pepper which gives different taste either diced or used as whole. Must buy product.
American Barbeque Spice Rub,international seasoning,5.0,Spice rub,"aroma and flavour is good, and colour is excellent."
Cochin Ginger Powder,ground spices,5.0,Pure taste,Pure and original taste
Exotic Biryani Masala Spice Mix,indian spices,5.0,Amazing taste,Love the product. The amazing blend of spices makes the biryani amazing.😘❣️❣️. It is quite easy to use the product.
Dried Garlic Powder,ground spices,4.0,Good one,it's very fresh &very good aroma. it's perfect garlic powder for use.
Zingy Seasoning Salt,international seasoning,5.0,Good taste,So yummy! Exactly like what I had growing up! It’s perfect tasty and well packaged (even look very trendy).I use it with fruits mostly. Love this product
Cumin Seeds,whole spices,5.0,CRISTA whole cumin is a must buy!,I ordered the whole jeera / cumin from Amazon from the brand Crista - and I highly recommend it. It’s sortex variety and super potent. It’s got a wonderful aroma and is very pure. Also very reasonable and complete value for money.
Zesty Chilli Lime Seasoning,international seasoning,5.0,Unique taste of zesty chilli lime !,This was the most amazing spice I have come across after long long try !! Chilly lime is so refreshing & goes so well with my boiled corn cobs/ salads / eggs / chicken/ even on my boiled veggies !! It’s a must have to spice in your kitchen rack & a must try for everyone … simple yet flavourful ..tasty .. too yum 😋
Tangy Peri-Peri Spice Mix,international seasoning,1.0,No taste,It has no taste.... Don't buy it. I feel nausea after having this product.
American Barbeque Spice Rub,international seasoning,4.0,Mouth watering taste,"Mouth watering taste... good for seasoning and salad. Equally good for both veg and non veg. Suits good for Indian cuisines, add on the flavour and spiceness."
Hing Powder,ground spices,3.0,Ok not so strong,Need to use large quantity to get some smell
Mexican Taco Seasoning,international seasoning,5.0,Best,"I like this falvour, I use in making sandwich. I love it"
Tellicherry Black Pepper Powder,ground spices,5.0,Great aroma and quality,Great aroma from the packaging only and rich flavour or pepper recommend this product.
American Barbeque Spice Rub,international seasoning,5.0,Good Taste,It's a Combo of 2 Amazing Flavourful Masalas ... Loved it's Tandoori Flavour and Spiciness ... According to Price it's Good
Smoky Tandoori Masala Spice Mix,indian spices,5.0,Tandoori masala,Recently ordered this spice mix. It was delivered in no time. The spice mix itself is really good. Much easier to make tandoori chicken. Will definitely try out more products from them.
Hing Powder,ground spices,5.0,Quality Products CRISTA,Nice aroma feel good quality
American Barbeque Spice Rub,international seasoning,5.0,Good,Wonderful product
Hing Powder,ground spices,4.0,Hing,Good. Value for money
Tellicherry Black Pepper Powder,ground spices,5.0,Great taste,"I use it in various dishes like sandwiches, pasta, pizza, salads and it enhances the taste of these. It has a great aroma too. It has a great texture too."
Toasty Za'atar Spice Mix,international seasoning,5.0,Excellent flavour and super fresh,We use it as a seasoning on Pita breads . It adds a very good flavour to the bullets and it’s the perfect seasoning for Mediterranean dips.
Hot Chilli Powder,ground spices,5.0,Amazing product,Perfect red chilly powder .very good quality and taste is also good
Kashmiri Saffron Leaves,whole spices,5.0,Saffron with super Fragrance,"Kashmiri saffron, I can confidently say that it is one of the best saffron varieties available in the market. The rich color, strong aroma, and distinct flavor of this saffron truly make it stand out from the rest. I have used it in various dishes, such as biryanis, desserts, and even tea, and it has never failed to enhance the taste and aroma of the dish. Though it may be slightly more expensive than other saffron varieties, its quality more than justifies the price. Highly recommend it to all food. enthusiasts out there!"
Cochin Ginger Powder,ground spices,4.0,Good,Good
Zesty Chilli Lime Seasoning,international seasoning,5.0,Yummy Seasoning,This mix is a good balance of spices and I am enjoying it very much on all fruits salads and even eggs. My mum even puts it in Maharashtrian Dals and it adds that punch every time. It has akhata teekha taste
Tellicherry Black Pepper Powder,ground spices,5.0,Excellent product,Authentic pure taste. Will certainly buy this product.No need for pepper corns when you have pepper powder. Saves time
Smoky Tandoori Masala Spice Mix,indian spices,2.0,Not as tasty as they say,It's similar to any masala you can find at store.
Smoky Tandoori Masala Spice Mix,indian spices,5.0,Not sticky,It is awesome flavour is good quality too good I recommend to my family nd friends
American Barbeque Spice Rub,international seasoning,5.0,Super flavours!!,These are incredible seasonings. Super flavours it gives you more than you expect. Barbeque and tandoori are both used in so many dishes uplifting them completely. Excellent packaging international stds...
Tellicherry Black Pepper Powder,ground spices,5.0,Best quality,Natural pepper powder with its own taste and fragrance.It comes with glass bottle with the convenient of sprinkling. It is the best quality product at this price.
Tingly Sichuan Peppercorn Seeds,whole spices,1.0,Lacks peppery Punch,Gives flavour only when had raw. Lacks the peppery Punch or sharp sting. Doesn't make you sneeze even when smelt. No fire. Wasted.
Smoky Tandoori Masala Spice Mix,indian spices,5.0,Spices up your chicken or paneer,This mix adds that zing to your tandoori chicken
Chowpatty Pav Bhaji Masala,indian spices,5.0,Truly the best pav bhaji masala ever!!,This is by far the best pav bhaji masala I have ever had. It oozes with flavour and the freshness of its spices. Highly recommend for all to try. A must try !!
Tingly Sichuan Peppercorn Seeds,whole spices,5.0,Interesting tingly taste,Tingling taste which gives authentic Asian flavour to your dish and is required in any desi Chinese or thai dish.
American Barbeque Spice Rub,international seasoning,5.0,Tastes homely,"Tried making Paneer Tikka with Crista American BBQ Spice rub. It tasted too homely in the best Indian style cooking with all the regular spices added in it. Marinate, sprinkle or use as a seasoning it's good to blend with vegetables & paneer. The best thing is that it's without any colour, preservatives. An easyto use glass jars."
Dried Garlic Powder,ground spices,5.0,Fine,Good
Tangy Peri-Peri Spice Mix,international seasoning,5.0,Easy to use,"I tried this Indian seasoning recently, this makes the food spicy and tasty, the flavor of the garlic enhanced the taste of food. I tried omlet and pizza using this, i liked it"
Hing Powder,ground spices,5.0,Hing is the king of kitchan,"This product is amazing, from it’s aroma to packaging and quality everything is so perfect. I can completely vouch for it!!!!"
Classic Italian Seasoning,international seasoning,4.0,Sleek square glass bottle with fresh herbs!,Crista Classic Italian Seasoning for pizza-pasta! The sleekglass bottle arrived nicely packed. The seasoning bottle is quite handy to sprinkle on pizzas and pastas or even salads n sandwiches..Fresh and authentic taste..Value for money..Try it out!
American Barbeque Spice Rub,international seasoning,5.0,Tingly tiny spice,I really like both the seasoning as you can sprinkle on any salad or fast food item and can make as per your taste.The American Barbeque Spice Rub gives you a tingy feeling when seasoned with lemon chicken or avacado salad.Smooky Tandoori Masala Spice can give you twisty crispy for fried chicken as well as Macaroni.
Exotic Biryani Masala Spice Mix,indian spices,5.0,Best flavour,"The flavour is very authentic, using it in biryanis and sabji too. My family loves it's taste."
Exotic Biryani Masala Spice Mix,indian spices,5.0,Authentic & good quality blend of biryani spices,Used this to make a biryani over the weekend. Came out so well! Lovely blend of spices that added a lot of flavour and fragrance to the dish. Will definitely be using this again!
Hing Powder,ground spices,5.0,Good flavour,Authentic flavour of high. Worth the money.
Zesty Chilli Lime Seasoning,international seasoning,4.0,Tangy and spicy,Chilli lime seasoning is good and has a nice tang to it. It tastes great with cut fruit and especially boiled sweet corn. It’s good to sprinkle on salads too. If it has salt it would be just perfect.
Khatmeeth Gujarati Dal Masala,indian spices,5.0,Authentic gujju dal masala,Very good dal masala. Flavourful dal masala
Tellicherry Black Pepper Powder,ground spices,4.0,Ok ok,The product is good and serving the purpose.But lack of strong aroma.
Tangy Peri-Peri Spice Mix,international seasoning,1.0,Tooo tangy non sense,Not as expected.
Dried Garlic Powder,ground spices,3.0,GETS HAED LIKE STONE AFTER IT IS OPENED,THERE IS A ROOM FOR IMPROVEMENT
Zesty Chilli Lime Seasoning,international seasoning,5.0,Delicious,"Added it to fries, maggi, noodles, sandwiches, chicken wings. Super versatile to use and very yummy. Will be buying more!"
Dried Garlic Powder,ground spices,4.0,Value for money,Good garlic powder and very reasonably priced.
Zesty Chilli Lime Seasoning,international seasoning,5.0,Exceeded expectations!,"It tastes amazinggggg on almost everything like fruits and salads, fried snacks and mamra to even dal!!"
Hing Powder,ground spices,5.0,Lovely flavour,The flavour of hing is really good.i have used hing earlier in cooking but the flavour and aroma of this hing is really amazing i totally loved it.The taste of vegetables were changed and it was quite pleasant. From aroma n colour we know it is organic without presertaives
Moolgapodi South Indian Seasoning,indian spices,5.0,Tastes like homemade podi!,"I grew up around neighbours from Tamil Nadu, so eating idli and dosa with authentic, homemade moolgapodi is something I’ve been used to since my childhood. This Moolgapodi by Crista spices is literally the next best thing. It’s so rich in flavour and so close to the homemade style of podi that it takes me right back to eating idli with ghee and podi from my childhood days."
Zesty Chilli Lime Seasoning,international seasoning,5.0,Amazing taste and quality,"LOVE this multipurpose tangy and spicy sprinkler! Used it on fruit as an experiment and it was amazing. So cool, CRISTA"
Dried Garlic Powder,ground spices,4.0,Real taste,One number quality .. taste like real garlic.
Zesty Chilli Lime Seasoning,international seasoning,5.0,Super Product,"A super product. Spicy and tangy flavour. Goes along with bullseye, noodles, fried Rice, and your creative use in recipes. etc etc. My 'second time buy'."
Chowpatty Pav Bhaji Masala,indian spices,5.0,Great taste and quality,Excellent product.Tasted great.Will try the other masalas too
Bombay Sandwich Masala,indian spices,1.0,Waste of money,There are other old and established good brands that sell for half the price. Just the packing is amazing. The masala is worthless
Dried Garlic Powder,ground spices,5.0,Great flavour in my garlic powder,Finely ground texture didn’t stick to food and great for Marinades…I will recommend this
Cochin Ginger Powder,ground spices,3.0,Tasty.. excellent,Excellent and tasty as also pure
Zesty Chilli Lime Seasoning,international seasoning,5.0,Unique,Very unique flavours. Highly recommend to try it.
Tellicherry Black Pepper Powder,ground spices,5.0,Very good product,It's a good product as expected
American Barbeque Spice Rub,international seasoning,5.0,Spice mix,"Tried several spice rubs, but this one stands out. The balance of sweet, savory and smooky notes makes it ideal for any cuisine. It has become a staple in our kitchen."
Classic Italian Seasoning,international seasoning,5.0,The perfect Italian seasoning!,The aroma and flavour are both fantastic! A must buy!!
American Barbeque Spice Rub,international seasoning,5.0,Loved them!,The bbq and tandoori spiceshave surpassed my expectations. They are so easy and quick to use without doing a lot of prep. Comes to your rescue especially when you have friends over and you can quickly put something together that tastes absolutely flavourful. They are absolutely aromatic.Is perfect for chicken and veggies both. It has made cooking so easy for me now.
Bombay Sandwich Masala,indian spices,5.0,Best sandwich masala! 😋,Best sandwich masala I have tried so far! Haven’t had anything better than this before. It’s delicious and of very high quality. Tastes yum on all kinds of salads and boiled vegetables in addition to making yum sandwiches 🥪
Hing Powder,ground spices,5.0,Excellent product,Excellent product
Amchur Powder,ground spices,5.0,The only cooking ingredients I need,"I cant believe I hadn't heard of this brand. Great products, clean packaging. One of the best delivery experiences."
Cumin Seeds,whole spices,5.0,Best quality,Whole jeera spice is very fine quality 👌
Kerala Nutmeg Powder,ground spices,5.0,Great flavor,"This nutmeg powder is perfect in terms of flavor. Versatile usage can go into your desserts, hot chocolates and whatever you wish. Comes in easy to use and store packaging."
Dried Garlic Powder,ground spices,4.0,Nice product,Tasty and good flavour.
Kerala Nutmeg Powder,ground spices,5.0,It's fresh,Best product
American Barbeque Spice Rub,international seasoning,5.0,Barbacue spice,I like the barbacue spice because it tastes great
Zesty Chilli Lime Seasoning,international seasoning,1.0,Stale product,It smells badly. Cant put in food
Roman Cacio e Pepe Seasoning,international seasoning,5.0,Bang on taste!!,The authentic taste and the simple recipe was a delight. The freshness of the flavour makes it a definite reason for repurchasing this product.
Zesty Chilli Lime Seasoning,international seasoning,5.0,Very useful and tasty - yummm,Used it on fruit and eggs - khatta and medium spicy i liked it a lottttt crista is a good brand
Chowpatty Pav Bhaji Masala,indian spices,5.0,The most popular blend!,"This is the one of themost popular masalas and the most appreciated one where I live. It has the perfect blend of spice, flavour, aroma and taste. The bhaji always turns out the best when I use Crista Masala."
Bombay Sandwich Masala,indian spices,5.0,Liked the reusable glass jar packaging,"Loved the packaging of this Bombay Sandwich masala along with its tangy taste. These reusable glass jars with a sprinkler lid makes it very convenient to use. Not only just sandwiches but it can be used in salads, raita and even in sabzis."
Zesty Chilli Lime Seasoning,international seasoning,5.0,Top quality product,"it has a very good taste of lime and chilly infused with little sweetness.. it's moderately spiced and well balanced.. can be sprinkled on any or everything from fresh fruits to fryums.. good quality, good size.. recommended."
Black Salt Powder,ground spices,1.0,Not so good,INR25 worth of salt packaged nicely being sold for INR100+
Hing Powder,ground spices,5.0,Amazing,Amazing product. The aroma is so strong and good that the entire kitchen smells with its aroma. Good in taste. Worth buying.
Coriander Powder,ground spices,5.0,Great colour and texture..,Suits all my purpose very well. This is very pure and fresh will return..
Hing Powder,ground spices,1.0,Including package the weight is 100gms,Including package the weight is 100gms
Bombay Sandwich Masala,indian spices,5.0,Sandwich Lovers Assemble!!,"The best part of this Bombay Sandiwch masala is that it is free from artificial coloring, fillers and preservatives. No onion and no garlic gives a nice aroma to the masala. Perfect for people who follow a Satvic diet. It is Made in India so its safe and trustworthy. The Sandwich masala tastes best with Potato Toast. The taste is subtle and doesnt overpower the toast's actual taste. It only enchances the tastes! A must buy for all Sandwich Lovers."
Tingly Sichuan Peppercorn Seeds,whole spices,1.0,Not good product,It was unclean.
Grilled Vegetable Seasoning,international seasoning,5.0,Love the flavour!,I love this seasoning! It makes all stir-frys and veggie dishes taste so much better. I’ve been trying to eat healthier which meant cutting down on the amount of carbs and increasing veggie and protein content in my meals. The easiest dishes to make are to saute it all together and topping it off with this seasoning just makes the flavour come alive so beautifully. Love it!
Kashmiri Saffron Leaves,whole spices,5.0,"Aroma, Colour and Flavor Best",The aroma of this Saffron is Very Tempting and has a good texture and colour after putting a bit in the milk and the flavour is also very nice.
Classic Italian Seasoning,international seasoning,5.0,Best taste,"It's Just how much a Pizza tasted better with just a little flavouring!!Can go For It.The aroma and flavour are both fantastic.......Its well ground spices and herbs feels fresh and flavourful and goes well on Pizzas, pastas , cheese toasts must buy"
Kashmiri Chilli Powder,ground spices,3.0,Ok,Ok.ok
Mexican Taco Seasoning,international seasoning,5.0,Authentic and Fresh,Absolutely the best spices I have bought in India - fresh and great taste! A wide range of spices and have loved a lot of them! Highly recommended
Shichimi Togarashi Seasoning,international seasoning,5.0,Absolutely delighted with the product♥️,"I recently purchased Crista's Shichimi Togarashi Seasongs and I'm absolutely delighted with the product! The blend of spices is perfectly balanced, offering a delightful kick of heat along with a rich depth of flavor. I've been using it to elevate my dishes, from grilled meats to soups and stir-fries. The packaging is convenient and the quality is top-notch. Highly recommended for anyone who loves to experiment with flavors and add a unique twist to their meals. This shichimi togarashi seasoning has definitely become a staple in my kitchen!"
Classic Italian Seasoning,international seasoning,5.0,Super delicious!!!,Loved this Italian spice !! So easy to use in our favourite Italian dishes especially pastas
Dried Garlic Powder,ground spices,4.0,Good product,Aromatic product anhances the taste 😋
Hing Powder,ground spices,5.0,Nice product,"Very good smell, quality and taste"
Tellicherry Black Pepper Powder,ground spices,5.0,Pure.. and best..,pure Aroma of Black Pepper..too Easy to use.. due to its container..taste is awesome.. enhance the taste of curd..can also use it in tea..
Smoky Tandoori Masala Spice Mix,indian spices,5.0,Taste 💯,Taste is so so so good 😊Best in this price range
Cochin Ginger Powder,ground spices,5.0,Good product,Good product
Authentic Sambhar Masala,indian spices,5.0,Taste of udipi.,This is the most authentic tasting Samanar I’ve had in a long long time. The aroma and taste were spot on.
Kashmiri Chilli Powder,ground spices,5.0,Value for money,It gives a very nice red colour after adding a small amount to any sabji. Smells really good.
American Barbeque Spice Rub,international seasoning,5.0,Good purchase,The grill rubs are both very nice and lend a delicious flavor to the dish they are added to. I made mushroom tikka with tandoori mix and paneer steak with BBQ spice rub. Both enjoyed by the family. The pack is very convenient and i liked how you can sprinkle it or add a generous amount from the two-way lid. Give it a try
Tellicherry Black Pepper Powder,ground spices,5.0,Strong,"Really like the quality of this black pepper, it's strong and good in taste."
Classic Italian Seasoning,international seasoning,5.0,Good taste,Must buy
Bombay Sandwich Masala,indian spices,5.0,Delicious pick,Amazing delicious authentic masala! Definitely worth the try! Surely going to add to my monthly grocery list.
Tellicherry Black Pepper Powder,ground spices,2.0,Taste is not good,The product is not value for money and the quality is not good enough
Tangy Peri-Peri Spice Mix,international seasoning,5.0,Tasty 😋,This peri peri spice mix is perfect to make your food little spicy and tangy . Amazing taste and easy to use .
